"carma"
-76,8.5
-76,13
-71,13
-71,8.5
-73.3602,8.5
-73.389407,8.550102
-73.412141,8.639617
-73.437942,8.742318
-73.455581,8.813639
-73.469713,8.870781
-73.482206,8.921298
-73.490095,8.987042
-73.496483,9.040271
-73.510167,9.087187
-73.529795,9.154485
-73.541315,9.181939
-73.597323,9.184529
-73.640182,9.186511
-73.716443,9.191456
-73.77355,9.195264
-73.840175,9.206685
-73.929422,9.191551
-73.966212,9.136366
-73.998549,9.08786
-74.061199,9.042881
-74.091348,9.021235
-74.12316,8.97701
-74.188906,8.885606
-74.197861,8.794565
-74.203183,8.740459
-74.2009829437,8.712235382
-74.197824,8.674015
-74.191286,8.592932
-74.2251286,8.5
-76,8.5
